401,"Eitemiller, Mr. George Floyd",23,"London, England, UK",Southampton,"Detroit, Michigan, US",N/A,Unknown,2,0,M
409,"Enander, Mr. Ingvar",21,"GÇúteborg, VÇ÷stergÇútland, Sweden",Southampton,"Rockford, Illinois, US",N/A,Unknown,2,0,M
414,"FahlstrÈQm, Mr. Arne Joma",18,"Oslo, Norway",Southampton,"Bayonne, New Jersey, US",N/A,Unknown,2,0,M
417,"Faunthorpe, Mr. Harry Bartram",40,"Liverpool, Merseyside, England, UK",Southampton,"Philadelphia, Pennsylvania, US",N/A,286MB,2,0,M
418,"Fillbrook, Mr. Joseph Charles",18,"Truro, Cornwall, England, UK",Southampton,"Houghton, Michigan, US",N/A,Unknown,2,0,M
442,"Fox, Mr. Stanley Hubert",38,"Rochester, New York, US",Southampton,"Rochester, New York, US",N/A,236MB,2,0,M
450,"Frost, Mr. Anthony Wood ""Archie""[60]",37,"Belfast, Northern Ireland, UK",Belfast,New York City,N/A,Unknown,2,0,M
451,"Funk, Miss Annie Clemmer",38,"Janjgir-Champa, British India, UK[note 3]",Southampton,"Bally, Pennsylvania, US",N/A,Unknown,2,0,F
454,"Fynney, Mr. Joseph J.",35,"Liverpool, Merseyside, England, UK",Southampton,"Montreal, Quebec, Canada",N/A,322M,2,0,M
455,"Gale, Mr. Harry",38,"Harrowbarrow, Cornwall, England, UK",Southampton,"Clear Creek, Colorado, US",N/A,Unknown,2,0,M
456,"Gale, Mr. Shadrach",33,"Harrowbarrow, Cornwall, England",Southampton,"Clear Creek, Colorado, US",N/A,Unknown,2,0,M
459,"Garside, Miss Ethel",34,"Liverpool, Merseyside, England",Southampton,"Brooklyn, New York, US",12,N/A,2,1,F
460,"Gaskell, Mr. William Alfred",18,"Liverpool, Merseyside, England",Southampton,"Montreal, Quebec, Canada",N/A,Unknown,2,0,M
461,"Gavey, Mr. Laurence",26,"Guernsey, Channel Islands",Southampton,"Elizabeth, New Jersey, US",N/A,Unknown,2,0,M
467,"Gilbert, Mr. William",47,"Carleens, Cornwall, England",Southampton,"Butte, Montana, US",N/A,Unknown,2,0,M
468,"Giles, Mr. Edgar",21,"Porthleven, Cornwall, England",Southampton,"Camden, New Jersey, US",N/A,Unknown,2,0,M
469,"Giles, Mr. Frederick Edward",20,"Porthleven, Cornwall, England",Southampton,"Camden, New Jersey, US",N/A,Unknown,2,0,M
470,"Giles, Mr. Ralph",25,"London, England",Southampton,New York City,N/A,297MB,2,0,M
472,"Gill, Mr. John William",24,"Clevedon, North Somerset England",Southampton,New York City,N/A,155MB,2,0,M
473,"Gillespie, Mr. William Henry",34,"Abbeyleix, Laois, Ireland[note 1]",Southampton,"Vancouver, British Columbia, Canada",N/A,Unknown,2,0,M
475,"Givard, Mr. Hans Kristensen",30,"KÈQlsen, Vorde Sogn, Denmark",Southampton,"San Francisco, California, US",N/A,305MB,2,0,M
497,"Greenberg, Mr. Samuel",52,"Bronx, New York, US",Southampton,"Bronx, New York, US",N/A,19MB,2,0,M
512,"Hale, Mr. Reginald",30,"Auburn, New York, US",Southampton,"Auburn, New York, US",N/A,75MB,2,0,M
523,"Harbeck, Mr. William H.",44,"Toledo, Ohio, US",Southampton,"Montreal, Quebec, Canada",N/A,35MB,2,0,M
528,"Harper, Miss Annie Jessie ""Nina""",6,"London, England",Southampton,"Chicago, Illinois, US",11,N/A,2,1,F
531,"Harper, The Reverend John",39,"London, England",Southampton,"Chicago, Illinois, US",N/A,Unknown,2,0,M
532,"Harris, Mr. George",62,"London, England",Southampton,New York City,15,N/A,2,1,M
534,"Harris, Mr. Walter",30,"London, England",Southampton,New York City,N/A,Unknown,2,0,M
536,"Hart, Miss Eva Miriam",7,"Ilford, Essex, England",Southampton,"Winnipeg, Manitoba, Canada",14,N/A,2,1,F
537,"Hart, Mr. Benjamin",47,"Ilford, Essex, England",Southampton,"Winnipeg, Manitoba, Canada",N/A,Unknown,2,0,M
539,"Hart, Mrs. Esther Ada (nÇüe Bloomfield)",48,"Ilford, Essex, England",Southampton,"Winnipeg, Manitoba, Canada",14,N/A,2,1,F
540,"Hartley, Mr. Wallace Henry[60]",33,"Dewsbury, West Yorkshire, England",Southampton,New York City,N/A,224MB,2,0,M
555,"Herman, Miss Alice",24,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",9,N/A,2,1,F
556,"Herman, Miss Kate",24,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",9,N/A,2,1,F
557,"Herman, Mr. Samuel",49,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",N/A,Unknown,2,0,M
558,"Herman, Mrs. Jane (nÇüe Laver)",48,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",9,N/A,2,1,F
559,"Hewlett, Mrs. Mary Dunbar (nÇüe Kingcome)",56,"Lucknow, British India, UK[note 3]",Southampton,"Rapid City, South Dakota, US",13,N/A,2,1,F
560,"Hickman, Mr. Leonard Mark",24,"Fritham, Hampshire, England",Southampton,"Eden, Manitoba, Canada",N/A,Unknown,2,0,M
561,"Hickman, Mr. Lewis",30,"Fritham, Hampshire, England",Southampton,"The Pas, Manitoba, Canada",N/A,256MB,2,0,M
562,"Hickman, Mr. Stanley George",20,"Fritham, Hampshire, England",Southampton,"The Pas, Manitoba, Canada",N/A,Unknown,2,0,M
564,"Hiltunen, Miss Martta",18,"Joensuu, Finland, Russian Empire[note 6]",Southampton,"Detroit, Michigan, US",N/A,Unknown,2,0,F
570,"Hocking, Miss Ellen ""Nellie""",20,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,N/A,2,1,F
571,"Hocking, Mr. Richard George",23,"Akron, Ohio, US",Southampton,"Akron, Ohio, US",N/A,Unknown,2,0,M
572,"Hocking, Mr. Samuel James Metcalfe",36,"Devonport, Devon, England",Southampton,"Middletown, Connecticut, US",N/A,Unknown,2,0,M
573,"Hocking, Mrs. Elizabeth ""Eliza"" (nÇüe Neads)",54,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,N/A,2,1,F
574,"Hodges, Mr. Henry Price",50,"Southampton, Hampshire, England",Southampton,"Boston, Massachusetts, US",N/A,149MB,2,0,M
576,"Hold, Mr. Stephen",44,"Porthoustock, Cornwall, England",Southampton,"Sacramento, California, US",N/A,Unknown,2,0,M
577,"Hold, Mrs. Annie Margaret (nÇüe Hill)",29,"Porthoustock, Cornwall, England",Southampton,"Sacramento, California, US",10,N/A,2,1,F
584,"Hood, Mr. Ambrose Jr.",21,"Fritham, Hampshire, England",Southampton,"Manitoba, Canada",N/A,Unknown,2,0,M
586,"Hosono, Mr. Masabumi",41,"Tokyo, Japan",Southampton,"Tokyo, Japan",10,N/A,2,1,M
588,"Howard, Mr. Benjamin",63,"Swindon, Wiltshire, England",Southampton,"Idaho, US",N/A,Unknown,2,0,M
589,"Howard, Mrs. Ellen Truelove (nÇüe Arman)",60,"Swindon, Wiltshire, England",Southampton,"Idaho, US",N/A,Unknown,2,0,F
594,"Hume, Mr. John Law ""Jock""[60]",21,"Dumfries, Scotland",Southampton,New York City,N/A,193MB,2,0,M
595,"Hunt, Mr. George Henry",33,"Philadelphia, Pennsylvania, US",Southampton,"Philadelphia, Pennsylvania, US",N/A,Unknown,2,0,M
513,"HÇ÷mÇ÷lÇ÷inen, Master Viljo Unto Johannes (William Hamlin)",1,"Detroit, Michigan, US",Southampton,"Detroit, Michigan, US",4,N/A,2,1,M
514,"HÇ÷mÇ÷lÇ÷inen, Mrs. Anna (Anna Hamlin)",24,"Detroit, Michigan, US",Southampton,"Detroit, Michigan, US",4,N/A,2,1,F
598,"Ilett, Miss Bertha",17,"Jersey, Channel Islands",Southampton,"Atlanta, Georgia, US",?,N/A,2,1,F
606,"Jacobsohn, Mr. Sidney Samuel",40,"London, England",Southampton,"Montreal, Quebec, Canada",N/A,Unknown,2,0,M
607,"Jacobsohn, Mrs. Amy Frances Christy (nÇüe Cohen)",24,"London, England",Southampton,"Montreal, Quebec, Canada",12,N/A,2,1,F
611,"Jarvis, Mr. Denzil John",47,"Stoneygate, Leicestershire, England",Southampton,New York City,N/A,Unknown,2,0,M
612,"Jefferys, Mr. Clifford Thomas",24,"Guernsey, Channel Islands",Southampton,"Elizabeth, New Jersey, US",N/A,Unknown,2,0,M
613,"Jefferys, Mr. Ernest Wilifred",22,"Guernsey, Channel Islands",Southampton,"Elizabeth, New Jersey, US",N/A,Unknown,2,0,M
614,"Jenkin, Mr. Stephen Curnow",32,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",N/A,Unknown,2,0,M
619,"Jerwan, Mrs. Marie Marthe (nÇüe Thuillard)",23,New York City,Southampton,New York City,11,N/A,2,1,F
648,"Kantor, Mr. Sinai",34,"Vitebsk, Russian Empire",Southampton,"Bronx, New York, US",N/A,283MB,2,0,M
649,"Kantor, Mrs. Miriam (nÇüe Sternin)",24,"Vitebsk, Russian Empire",Southampton,"Bronx, New York, US",12,N/A,2,1,F
654,"Karnes, Mrs. Claire (nÇüe Bennett)",28,"Pittsburgh, Pennsylvania, US",Southampton,"Pittsburgh, Pennsylvania, US",N/A,Unknown,2,0,F
658,"Keane, Miss Nora Agnes",46,"Castleconnell, Limerick, Ireland[note 1]",Queenstown,"Harrisburg, Pennsylvania, US",10,N/A,2,1,F
660,"Keane, Mr. Daniel",35,"Limerick, Ireland[note 1]",Queenstown,"St Louis, Missouri, US",N/A,Unknown,2,0,M
663,"Kelly, Miss Florence ""Fannie""",45,"London, England",Southampton,New York City,9,N/A,2,1,F
683,"Kirkland, Reverend Charles Leonard",52,"Glasgow, Scotland",Queenstown,"Tuxford, Saskatchewan, Canada",N/A,Unknown,2,0,M
688,"Knight, Mr. Robert J.[60]",39,"Belfast, Ireland",Belfast,New York City,N/A,Unknown,2,0,M
691,"Krins, Mr. Georges AlexandrÇü[60]",23,"London, England",Southampton,New York City,N/A,Unknown,2,0,M
693,"Kvillner, Mr. Johan Henrik Johannesson",31,"TrollhÇ÷ttan, VÇ÷stergÇútland, Sweden",Southampton,"Arlington, Virginia, US",N/A,165MB,2,0,M
695,"Lahtinen, Mrs. Anna Amelia (nÇüe SylfvÇün)",26,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",N/A,Unknown,2,0,F
696,"Lahtinen, Reverend William",35,"Minneapolis, Minnesota, US",Southampton,"Minneapolis, Minnesota, US",N/A,Unknown,2,0,M
701,"Lamb, Mr. John Joseph",30,"Glencree, Ireland[note 1]",Queenstown,"Providence, Rhode Island, US",N/A,Unknown,2,0,M
706,"Laroche, Miss Louise Marguerite",1,"Paris, France",Cherbourg,"Cap-HaÈCtien, Haiti",14,N/A,2,1,F
707,"Laroche, Miss SimonÇü Marie Anne AndrÇüe",3,"Paris, France",Cherbourg,"Cap-HaÈCtien, Haiti",14,N/A,2,1,F
708,"Laroche, Mr. Joseph Philippe Lemercier",25,"Paris, France",Cherbourg,"Cap-HaÈCtien, Haiti",N/A,Unknown,2,0,M
709,"Laroche, Mrs. Juliette Marie Louise (nÇüe Lafargue)[62][75]",22,"Paris, France",Cherbourg,"Cap-HaÈCtien, Haiti",14,N/A,2,1,F
721,"Lehmann, Miss Bertha",17,"Lotzwil, Switzerland",Cherbourg,"Central City, Iowa, US",12,N/A,2,1,F
723,"Leitch, Miss Jessie Wills",31,"London, England",Southampton,"Chicago, Illinois, US",11,N/A,2,1,F
724,"Lemore, Mrs. Amelia ""Milley"" (nÇüe Hunt)",34,"Chicago, Illinois, US",Southampton,"Chicago, Illinois, US",14,N/A,2,1,F
730,"Levy, Mr. RenÇü Jacques",36,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",N/A,Unknown,2,0,M
732,"Leyson, Mr. Robert William Norman",25,"London, England",Southampton,New York City,N/A,108MB,2,0,M
746,"Linnane, Mr. John",61,"Chelsea, Michigan, US",Southampton,"Chelsea, Michigan, US",N/A,Unknown,2,0,M
754,"Louch, Mr. Charles Alexander",50,"Weston-super-Mare, North Somerset, England",Southampton,New York City,N/A,121MB,2,0,M
755,"Louch, Mrs. Alice Adelaide (nÇüe Slow)",42,"Weston-super-Mare, North Somerset, England",Southampton,New York City,14,N/A,2,1,F
762,"Mack, Mrs. Mary (nÇüe Lacy)",57,"Southampton, Hampshire, England",Southampton,New York City,N/A,52MB,2,0,F
772,"Malachard, Mr. Jean-NoÇþl",25,"Paris, France",Cherbourg,New York City,N/A,Unknown,2,0,M
773,"Mallet, Master AndrÇü ClÇüment",1,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",10,N/A,2,1,M
774,"Mallet, Mr. Albert",31,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",N/A,Unknown,2,0,M
775,"Mallet, Mrs. Antoinette Marie (nÇüe Magnin)",24,"Montreal, Quebec, Canada",Cherbourg,"Montreal, Quebec, Canada",10,N/A,2,1,F
778,"Mangiavacchi, Mr. Serafino Emilio",30,"Paris, France",Cherbourg,New York City,N/A,Unknown,2,0,M
788,"Matthews, Mr. William John",30,"St Austell, Cornwall, England",Southampton,"La Salle, Illinois, US",N/A,Unknown,2,0,M
789,"Maybery, Mr. Frank Hubert",36,"Weston-super-Mare, North Somerset, England",Southampton,"Moose Jaw, Saskatchewan, Canada",N/A,Unknown,2,0,M
798,"McCrae, Mr. Arthur Gordon",32,"Sydney, New South Wales, Australia",Southampton,Canada,N/A,209MB,2,0,M
799,"McCrie, Mr. James Matthew",32,"Sarnia, Ontario, Canada",Southampton,"Sarnia, Ontario, Canada",N/A,Unknown,2,0,M
806,"McKane, Mr. Peter David",46,"Guernsey, Channel Islands",Southampton,"Rochester, New York, US",N/A,Unknown,2,0,M
814,"Mellinger, Miss Madeleine Violet",13,"Wimbledon, London, England",Southampton,"Bennington, Vermont, US",14,N/A,2,1,F
815,"Mellinger, Mrs. Elizabeth Anne (nÇüe Maidment)",41,"Wimbledon, London, England",Southampton,"Bennington, Vermont, US",14,N/A,2,1,F
816,"Mellors, Mr. William John",19,"Chelsea, London, England",Southampton,"Long Island, New York, US",B,N/A,2,1,M
819,"Meyer, Mr. August",31,"Harrow, London, England",Southampton,New York City,N/A,Unknown,2,0,M
827,"Milling, Mr. Jacob Christian",48,"Odense, Denmark",Southampton,"Oregon, Wisconsin, US",N/A,271MB,2,0,M
833,"Mitchell, Mr. Henry Michael",71,"Guernsey, Channel Islands",Southampton,"Toledo, Ohio, US",N/A,Unknown,2,0,M
839,"Montvila, Father Juozas",27,"Gudin?, Lithuania¢¤[76]",Southampton,"Worcester, Massachusetts, US",N/A,Unknown,2,0,M
846,"Moraweck, Dr. Ernest",54,"Frankfort, Kentucky, US",Southampton,"Frankfort, Kentucky, US",N/A,Unknown,2,0,M
847,"Morley, Mr. Henry Samuel (alias Mr. Henry Marshall)",38,"Birmingham, Worcester, England",Southampton,"Los Angeles, US",N/A,Unknown,2,0,M
856,"Mudd, Mr. Thomas Charles",16,"Huntingfield, Suffolk, England",Southampton,New York City,N/A,Unknown,2,0,M
865,"Myles, Mr. Thomas Francis",63,"Fermoy, Ireland[note 1]",Queenstown,"Waban, Massachusetts, US",N/A,Unknown,2,0,M
874,"Nassr Allah, Mr. Niqula Khalil",28,"ZahlÇü, Lebanon, Ottoman Empire[note 7]",Cherbourg,"Cleveland, Ohio, US",N/A,43MB,2,0,M
875,"Nassr Allah, Mrs. Adal (nÇüe Akim)[62][77]",14,"ZahlÇü, Lebanon, Ottoman Empire",Cherbourg,"Cleveland, Ohio, US",?,N/A,2,1,F
879,"Navratil, Master Edmond Roger",2,"Nice, France",Southampton,New York City,D,N/A,2,1,M
880,"Navratil, Master Michel Marcel",3,"Nice, France",Southampton,New York City,D,N/A,2,1,M
881,"Navratil, Mr. Michel (alias Louis M. Hoffman)",32,"Nice, France",Southampton,New York City,N/A,15MB,2,0,M
883,"Nesson, Mr. Israel",26,"London, England",Southampton,"Boston, Massachusetts, US",N/A,Unknown,2,0,M
888,"Nicholls, Mr. Joseph Charles ""Joe""",19,"St. Ives, Cornwall, England",Southampton,"Houghton, Michigan, US",N/A,101MB,2,0,M
900,"Norman, Mr. Robert Douglas",28,"Glasgow, Scotland",Southampton,"Houghton, Michigan, US",N/A,287MB,2,0,M
903,"Nye, Mrs. Elizabeth (nÇüe Ramell)",29,"East Orange, New Jersey, US",Southampton,"East Orange, New Jersey, US",11,N/A,2,1,F
934,"Otter, Mr. Richard",39,"Middleburg Heights, Ohio, US",Southampton,"Middleburg Heights, Ohio, US",N/A,Unknown,2,0,M
936,"Oxenham, Mr. Percy Thomas",22,"London, England",Southampton,"North Bergen, New Jersey, US",13,N/A,2,1,M
937,"Padron Manent, Mr. Julian",26,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",9,N/A,2,1,M
938,"Pain, Dr. Alfred ""Alf""",23,"Hamilton, Ontario, Canada",Southampton,"Hamilton, Ontario, Canada",N/A,Unknown,2,0,M
939,"Pallas y Castello, Mr. Emilio",29,"Barcelona, Catalonia, Spain",Cherbourg,"Havana, Cuba",9,N/A,2,1,M
951,"Parker, Mr. Clifford Richard",28,"Guernsey, Channel Islands",Southampton,New York City,N/A,Unknown,2,0,M
952,"Parkes, Mr. Francis ""Frank""[60]",18,"Belfast, Ireland",Belfast,New York City,N/A,Unknown,2,0,M
954,"Parrish, Mrs. Lutie Davis (nÇüe Temple)",60,"Woodford County, Kentucky, US",Southampton,"Woodford County, Kentucky, US",12,N/A,2,1,F
971,"Pengelly, Mr. Frederick William",19,"Gunnislake, Cornwall, England",Southampton,"Butte, Montana, US",N/A,Unknown,2,0,M
974,"Peruschitz, Father Josef",28,"Scheyern, Bavaria, German Empire[note 2]",Southampton,"St. Cloud, Minnesota, US",N/A,Unknown,2,0,M
983,"Phillips, Miss Alice Frances Louisa",21,"Ilfracombe, Devon, England",Southampton,"New Brighton, Pennsylvania, US",12,N/A,2,1,F
984,"Phillips, Miss Kate Florence (alias Mrs. Kate Marshall)[10][78]",19,"Birmingham, Worcester, England",Southampton,"Los Angeles, US",11,N/A,2,1,F
985,"Phillips, Mr. Escott Robert",42,"Ilfracombe, Devon, England",Southampton,"New Brighton, Pennsylvania, US",N/A,Unknown,2,0,M
987,"Pinsky, Mrs. Rosa",21,"Brooklyn, New York, US",Southampton,"Brooklyn, New York, US",9,N/A,2,1,F
991,"Ponesell, Mr. Martin",34,"Southampton, Hampshire, England",Southampton,New York City,N/A,Unknown,2,0,M
992,"Portaluppi, Mr. Emilio Ilario Giuseppe",34,"Milford, New Hampshire, US",Southampton,"Milford, New Hampshire, US",14,N/A,2,1,M
995,"Pulbaum, Mr. Franz",27,New York City,Southampton,New York City,N/A,Unknown,2,0,M
997,"Quick, Miss Phyllis May",2,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",11,N/A,2,1,F
998,"Quick, Miss Winnifred Vera",8,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",11,N/A,2,1,F
999,"Quick, Mrs. Jane (nÇüe Richards)",33,"Plymouth, Devon, England",Southampton,"Detroit, Michigan, US",11,N/A,2,1,F
1004,"Reeves, Mr. David",36,"Slinfold, West Sussex, England",Southampton,New York City,N/A,Unknown,2,0,M
1006,"Renouf, Mr. Peter Henry",33,"Elizabeth, New Jersey, US",Southampton,"Elizabeth, New Jersey, US",N/A,Unknown,2,0,M
1007,"Renouf, Mrs. Lillian ""Lily"" (nÇüe Jefferys)",30,"Elizabeth, New Jersey, US",Southampton,"Elizabeth, New Jersey, US",12,N/A,2,1,F
1009,"Reynaldo, Miss EncarnaciÈFn",28,"Marbella, Spain",Southampton,New York City,9,N/A,2,1,F
1018,"Richard, Mr. Emile Philippe",23,"Paris, France",Cherbourg,"Montreal, Quebec, Canada",N/A,Unknown,2,0,M
1019,"Richards, Master Sibley George",9 mo.,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,N/A,2,1,M
1020,"Richards, Master William Rowe",3,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,N/A,2,1,M
1021,"Richards, Mrs. Emily (nÇüe Hocking)",23,"Penzance, Cornwall, England",Southampton,"Akron, Ohio, US",4,N/A,2,1,F
1022,"Rico, Mr. Osvaldo",33,"Cochabamba, Bolivia",Southampton,"Cochabamba, Bolivia",,N/A,2,1,M
1023,"Ridsdale, Miss Lucy",50,"London, England",Southampton,"Marietta, Ohio, US",13,N/A,2,1,F
1033,"Rogers, Mr. Reginald Harry",18,"Tavistock, Devon, England",Southampton,"Wilkes Barre, Pennsylvania, US",N/A,Unknown,2,0,M
1049,"Rugg, Miss Emily",21,"Guernsey, Channel Islands",Southampton,"Wilmington, Delaware, US",12,N/A,2,1,F
1092,"Schmidt, Mr. August",26,"Newark, New Jersey, US",Southampton,"Newark, New Jersey, US",N/A,Unknown,2,0,M
1094,"Sedgwick, Mr. Charles Frederick Waddington",25,"Liverpool, Merseyside, England",Southampton,"MinatitlÇón, Veracruz, Mexico",N/A,Unknown,2,0,M
1097,"Sharp, Mr. Percival James",27,"London, England, UK",Southampton,New York City,N/A,Unknown,2,0,M
1101,"Shelley, Mrs. Imanita (nÇüe Parrish Hall)",25,"Deer Lodge, Montana, US",Southampton,"Deer Lodge, Montana, US",12,N/A,2,1,F
1105,"SilvÇün, Miss Lyyli Karolina",17,"Tornio, Finland, Russian Empire[note 6]",Southampton,"Minneapolis, Minnesota, US",16,N/A,2,1,F
1111,"Sincock, Miss Maude",20,"St. Ives, Cornwall, England",Southampton,"Hancock, Michigan, US",11,N/A,2,1,F
1112,"Sinkkonen, Miss Anna",30,"Turku, Finland, Russian Empire[note 6]",Southampton,"Brighton, Boston, Massachusetts, US",10,N/A,2,1,F
1118,"SjÇústedt, Mr. Ernst Adolf",30,"Hjo, VÇ÷stergÇútland, Sweden",Southampton,"Sault Ste Marie, Michigan, US",10,N/A,2,1,M
1126,"Slayter, Miss Hilda Mary",30,"Halifax, Nova Scotia, Canada",Queenstown,"Vancouver, British Columbia, Canada",13,N/A,2,1,F
1127,"Slemen, Mr. Richard James",35,"Landrake, Cornwall, England",Southampton,"Nashua, New Hampshire, US",N/A,Unknown,2,0,M
1132,"Smith, Miss Marion Elsie",39,"Basingstoke, Hampshire, England",Southampton,"Washington, DC US",9,N/A,2,1,F
1141,"Sobey, Mr. Samuel James Hayden",25,"Porthallow, Cornwall, England",Southampton,"Houghton, Michigan, US",N/A,Unknown,2,0,M
1156,"Stanton, Mr. Samuel Ward",42,New York City,Southampton,New York City,N/A,Unknown,2,0,M
1162,"Stokes, Mr. Philip Joseph",25,"London, England",Southampton,"Detroit, Michigan, US",N/A,81MB,2,0,M
1180,"Sweet, Mr. George Frederick",14,"Yeovil, Somerset, England",Southampton,"Bernardsville, New Jersey, US",N/A,Unknown,2,0,M
1189,"Taylor, Mr. Percy Cornelius[60]",32,"London, England",Southampton,New York City,N/A,Unknown,2,0,M
1206,"Toomey, Miss Ellen Mary",48,"Indianapolis, Indiana, US",Southampton,"Indianapolis, Indiana, US",9,N/A,2,1,F
1213,"Troupiansky, Mr. Moses Aaron",23,"London, England",Southampton,New York City,N/A,Unknown,2,0,M
1214,"Trout, Mrs. Jessie L.",26,"Columbus, Ohio, US",Southampton,"Columbus, Ohio, US",9,N/A,2,1,F
1215,"Troutt, Miss Edwina Celia ""Winnie""",27,"Bath, Somerset, England",Southampton,"Auburndale, Florida, US",16,N/A,2,1,F
1220,"Turpin, Mr. William John Robert",29,"Plymouth, Devon, England",Southampton,"Salt Lake City, Utah, US",N/A,Unknown,2,0,M
1221,"Turpin, Mrs. Dorothy Ann (nÇüe Wonnacott)",27,"Plymouth, Devon, England",Southampton,"Salt Lake City, Utah, US",N/A,Unknown,2,0,F
1240,"Veal, Mr. James",40,"Barre, Vermont, US",Southampton,"Barre, Vermont, US",N/A,Unknown,2,0,M
1246,"Wallcroft, Miss Ellen ""Nellie""",36,"Maidenhead, Berkshire, England",Southampton,"Mamaroneck, New York, US",14,N/A,2,1,F
1248,"Ware, Mr. John James",45,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",N/A,Unknown,2,0,M
1249,"Ware, Mr. William Jeffery",23,"Gunnislake, Cornwall, England",Southampton,"Butte, Montana, US",N/A,Unknown,2,0,M
1250,"Ware, Mrs. Florence Louise (nÇüe Long)",31,"Bristol, Avon, England",Southampton,"New Britain, Connecticut, US",10,N/A,2,1,F
1254,"Watson, Mr. Ennis Hastings[60]",15,"Belfast, Northern Ireland, UK",Belfast,New York City,N/A,Unknown,2,0,M
1255,"Watt, Miss Robertha Josephine ""Bertha""",12,"Aberdeen, Aberdeenshire, Scotland",Southampton,"Portland, Oregon, US",9,N/A,2,1,F
1256,"Watt, Mrs. Elizabeth Inglis ""Bessie"" (nÇüe Milne)",40,"Aberdeen, Aberdeenshire, Scotland",Southampton,"Portland, Oregon, US",9,N/A,2,1,F
1258,"Webber, Miss Susan",37,"Bude, Cornwall, England",Southampton,"Hartford, Connecticut, US",12,N/A,2,1,F
1261,"Weisz, Mr. Leopold",28,"Bromsgrove, Worcestershire, England",Southampton,"Montreal, Quebec, Canada",N/A,293MB,2,0,M
1262,"Weisz, Mrs. Mathilde FranÇöoise (nÇüe PÇþde)",37,"Bromsgrove, Worcestershire, England",Southampton,"Montreal, Quebec, Canada",10,N/A,2,1,F
1263,"Wells, Master Ralph Lester",2,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",14,N/A,2,1,M
1264,"Wells, Miss Joan",4,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",14,N/A,2,1,F
1265,"Wells, Mrs. Addie Dart (nÇüe Trevaskis)",29,"Heamoor, Cornwall, England",Southampton,"Akron, Ohio, US",14,N/A,2,1,F
1267,"West, Miss Barbara Joyce",10 mo.,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",10,N/A,2,1,F
1268,"West, Miss Constance Mirium",4,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",10,N/A,2,1,F
1269,"West, Mr. Edwy Arthur",36,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",N/A,Unknown,2,0,M
1270,"West, Mrs. Ada Mary (nÇüe Worth)[62][79]",33,"Bournemouth, Dorset, England",Southampton,"Gainesville, Florida, US",10,N/A,2,1,F
1271,"Wheadon, Mr. Edward H.",66,"Guernsey, Channel Islands",Southampton,"Edgewood, Rhode Island, US",N/A,Unknown,2,0,M
1272,"Wheeler, Mr. Edwin Charles ""Fred""",24,"Bath, Somerset, England",Southampton,"Asheville, North Carolina, US",N/A,Unknown,2,0,M
1273,"Whilems, Mr. Charles",32,"London, England",Southampton,New York City,9,N/A,2,1,M
1287,"Wilkinson, Miss Elizabeth Anne (alias Mrs. Elizabeth Faunthorpe)",29,"Manchester, England",Southampton,"Philadelphia, Pennsylvania, US",16,N/A,2,1,F
1292,"Williams, Mr. Charles Eugene",23,"Harrow, London, England",Southampton,"Chicago, Illinois, US",14,N/A,2,1,M
1300,"Woodward, Mr. John Wesley[60]",32,"Oxford, Oxfordshire, England",Southampton,New York City,N/A,Unknown,2,0,M
1302,"Wright, Miss Marion",26,"Yeovil, Somerset, England",Southampton,"Cottage Grove, Oregon, US",9,N/A,2,1,F
1310,"Yvois, Miss Henriette",24,"Paris, France",Southampton,"Montreal, Quebec, Canada",N/A,Unknown,2,0,F
357,"del Carlo, Mr. Sebastiano",29,"Montecarlo, Lucca, Tuscany, Italy",Cherbourg,"Chicago, Illinois, US",N/A,295MB,2,0,M
358,"del Carlo, Mrs. Argene (nÇüe Genovesi)[62][74]",24,"Montecarlo, Lucca, Tuscany, Italy",Cherbourg,"Chicago, Illinois, US",11,N/A,2,1,F
